mode,step_index,day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price,book_origin,access_source,spread,imbalance,micro_gap,toxicity_bucket,conviction_bucket,spread_bucket,agreement_state,access_added_levels,cash_flow_signed,residual_to_trend,markout
access,25227,1,522700,1522700,ASH_COATED_OSMIUM,SELL,10010,5,passive_resting_fill,10010,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50050,0.0,30.0
access,25238,1,523800,1523800,ASH_COATED_OSMIUM,SELL,10005,10,aggressive_cross,10005,access,access,8.0,-0.428571,-1.7143,high,extreme,tight,agree,1,100050,0.0,30.0
access,25253,1,525300,1525300,ASH_COATED_OSMIUM,SELL,10006,10,aggressive_cross,10006,access,access,8.0,-0.333333,-1.3333,high,extreme,tight,agree,2,100060,0.0,30.0
access,25259,1,525900,1525900,ASH_COATED_OSMIUM,BUY,9996,4,passive_resting_fill,9996,public,access,7.0,0.016949,0.0593,low,mild,tight,agree,1,-39984,0.0,32.0
access,25259,1,525900,1525900,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,public,access,7.0,0.016949,0.0593,low,mild,tight,agree,1,-39976,0.0,40.0
access,25265,1,526500,1526500,ASH_COATED_OSMIUM,SELL,10005,8,aggressive_cross,10005,public,access,6.0,0.0,0.0,low,mild,tight,agree,0,80040,0.0,12.0
access,25274,1,527400,1527400,ASH_COATED_OSMIUM,BUY,9999,8,aggressive_cross,9999,access,access,7.0,0.189189,0.6622,medium,strong,tight,agree,1,-79992,0.0,32.0
access,25325,1,532500,1532500,ASH_COATED_OSMIUM,BUY,9991,3,passive_resting_fill,9991,public,access,17.0,-0.2,-1.7,high,extreme,wide,agree,2,-29973,0.0,24.0
access,25325,1,532500,1532500,ASH_COATED_OSMIUM,BUY,9989,3,passive_resting_fill,9989,access,access,17.0,-0.2,-1.7,high,extreme,wide,agree,2,-29967,0.0,30.0
access,25328,1,532800,1532800,ASH_COATED_OSMIUM,BUY,9996,6,aggressive_cross,9996,public,access,6.0,0.368421,1.1053,high,strong,tight,agree,1,-59976,0.0,18.0
access,25348,1,534800,1534800,ASH_COATED_OSMIUM,SELL,9997,4,aggressive_cross,9997,public,access,6.0,-0.1,-0.3,low,mild,tight,agree,0,39988,0.0,6.0
access,25363,1,536300,1536300,ASH_COATED_OSMIUM,BUY,9988,6,passive_resting_fill,9988,public,access,17.0,0.333333,2.8333,high,extreme,wide,agree,1,-59928,0.0,36.0
access,25363,1,536300,1536300,ASH_COATED_OSMIUM,BUY,9986,5,passive_resting_fill,9986,public,access,17.0,0.333333,2.8333,high,extreme,wide,agree,1,-49930,0.0,40.0
access,25374,1,537400,1537400,ASH_COATED_OSMIUM,SELL,10001,3,passive_resting_fill,10001,access,access,14.0,-0.111111,-0.7778,medium,strong,normal,agree,2,30003,0.0,25.5
access,25403,1,540300,1540300,ASH_COATED_OSMIUM,SELL,10002,2,passive_resting_fill,10002,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20004,0.0,14.0
access,25459,1,545900,1545900,ASH_COATED_OSMIUM,SELL,9998,4,aggressive_cross,9998,public,access,9.0,-0.611111,-2.75,high,extreme,normal,agree,1,39992,0.0,4.0
access,25473,1,547300,1547300,ASH_COATED_OSMIUM,BUY,9991,9,passive_resting_fill,9991,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-89919,0.0,-36.0
access,25484,1,548400,1548400,ASH_COATED_OSMIUM,SELL,9999,8,aggressive_cross,9999,public,access,7.0,-0.166667,-0.5833,medium,strong,tight,agree,0,79992,0.0,-4.0
access,25526,1,552600,1552600,ASH_COATED_OSMIUM,SELL,9998,7,aggressive_cross,9998,public,access,7.0,-0.333333,-1.1667,high,strong,tight,agree,0,69986,0.0,7.0
access,25529,1,552900,1552900,ASH_COATED_OSMIUM,BUY,9990,10,passive_resting_fill,9990,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-99900,0.0,65.0
access,25529,1,552900,1552900,ASH_COATED_OSMIUM,BUY,9988,7,passive_resting_fill,9988,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-69916,0.0,59.5
access,25544,1,554400,1554400,ASH_COATED_OSMIUM,BUY,9989,10,passive_resting_fill,9989,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-99890,0.0,45.0
access,25569,1,556900,1556900,ASH_COATED_OSMIUM,BUY,9990,2,passive_resting_fill,9990,public,access,18.0,0.473684,4.2632,high,extreme,wide,agree,0,-19980,0.0,22.0
access,25569,1,556900,1556900,ASH_COATED_OSMIUM,BUY,9988,2,passive_resting_fill,9988,public,access,18.0,0.473684,4.2632,high,extreme,wide,agree,0,-19976,0.0,26.0
access,25574,1,557400,1557400,ASH_COATED_OSMIUM,SELL,9998,9,aggressive_cross,9998,public,access,6.0,-0.217391,-0.6522,medium,strong,tight,agree,0,89982,0.0,9.0
access,25577,1,557700,1557700,ASH_COATED_OSMIUM,BUY,9991,8,passive_resting_fill,9991,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-79928,0.0,48.0
access,25577,1,557700,1557700,ASH_COATED_OSMIUM,BUY,9989,5,passive_resting_fill,9989,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-49945,0.0,40.0
access,25578,1,557800,1557800,ASH_COATED_OSMIUM,BUY,9995,6,aggressive_cross,9995,public,access,6.0,0.25,0.75,medium,strong,tight,agree,0,-59970,0.0,21.0
access,25593,1,559300,1559300,ASH_COATED_OSMIUM,SELL,9998,8,aggressive_cross,9998,public,access,7.0,-0.238095,-0.8333,medium,strong,tight,agree,0,79984,0.0,-4.0
access,25603,1,560300,1560300,ASH_COATED_OSMIUM,SELL,10005,6,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,60030,0.0,3.0
access,25608,1,560800,1560800,ASH_COATED_OSMIUM,SELL,10001,10,aggressive_cross,10001,public,access,7.0,-0.130435,-0.4565,medium,mild,tight,agree,0,100010,0.0,20.0
access,25666,1,566600,1566600,ASH_COATED_OSMIUM,SELL,10005,7,passive_resting_fill,10005,public,access,14.0,0.176471,1.2353,high,strong,normal,agree,2,70035,0.0,35.0
access,25666,1,566600,1566600,ASH_COATED_OSMIUM,SELL,10007,7,passive_resting_fill,10007,public,access,14.0,0.176471,1.2353,high,strong,normal,agree,2,70049,0.0,49.0
access,25673,1,567300,1567300,ASH_COATED_OSMIUM,BUY,9992,10,passive_resting_fill,9992,public,access,19.0,0.3,2.85,high,extreme,wide,agree,0,-99920,0.0,45.0
access,25673,1,567300,1567300,ASH_COATED_OSMIUM,BUY,9990,7,passive_resting_fill,9990,public,access,19.0,0.3,2.85,high,extreme,wide,agree,0,-69930,0.0,45.5
access,25732,1,573200,1573200,ASH_COATED_OSMIUM,SELL,10005,3,passive_resting_fill,10005,public,access,18.0,0.302326,2.7209,high,extreme,wide,agree,0,30015,0.0,15.0
access,25732,1,573200,1573200,ASH_COATED_OSMIUM,SELL,10007,3,passive_resting_fill,10007,public,access,18.0,0.302326,2.7209,high,extreme,wide,agree,0,30021,0.0,21.0
access,25741,1,574100,1574100,ASH_COATED_OSMIUM,SELL,10008,5,passive_resting_fill,10008,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50040,0.0,47.5
access,25742,1,574200,1574200,ASH_COATED_OSMIUM,BUY,9993,2,passive_resting_fill,9993,access,access,18.0,0.018868,0.1698,low,mild,wide,agree,1,-19986,0.0,19.0
access,25745,1,574500,1574500,ASH_COATED_OSMIUM,BUY,9995,3,passive_resting_fill,9995,public,access,15.0,0.333333,2.5,high,extreme,normal,agree,1,-29985,0.0,16.5
access,25745,1,574500,1574500,ASH_COATED_OSMIUM,BUY,9993,3,passive_resting_fill,9993,public,access,15.0,0.333333,2.5,high,extreme,normal,agree,1,-29979,0.0,22.5
access,25790,1,579000,1579000,ASH_COATED_OSMIUM,BUY,9998,4,aggressive_cross,9998,public,access,6.0,0.333333,1.0,high,strong,tight,agree,0,-39992,0.0,12.0
access,25815,1,581500,1581500,ASH_COATED_OSMIUM,SELL,10007,2,passive_resting_fill,10007,public,access,19.0,-0.5,-4.75,high,extreme,wide,agree,0,20014,0.0,16.0
access,25815,1,581500,1581500,ASH_COATED_OSMIUM,SELL,10009,2,passive_resting_fill,10009,public,access,19.0,-0.5,-4.75,high,extreme,wide,agree,0,20018,0.0,20.0
access,25839,1,583900,1583900,ASH_COATED_OSMIUM,SELL,10006,7,passive_resting_fill,10006,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,70042,0.0,42.0
access,25840,1,584000,1584000,ASH_COATED_OSMIUM,SELL,10006,8,passive_resting_fill,10006,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,80048,0.0,56.0
access,25840,1,584000,1584000,ASH_COATED_OSMIUM,SELL,10008,7,passive_resting_fill,10008,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,70056,0.0,63.0
access,25851,1,585100,1585100,ASH_COATED_OSMIUM,BUY,9996,5,aggressive_cross,9996,public,access,5.0,0.411765,1.0294,high,strong,tight,agree,0,-49980,0.0,15.0
access,25862,1,586200,1586200,ASH_COATED_OSMIUM,BUY,9997,6,aggressive_cross,9997,public,access,6.0,0.333333,1.0,high,strong,tight,agree,0,-59982,0.0,15.0
access,25890,1,589000,1589000,ASH_COATED_OSMIUM,BUY,9997,6,aggressive_cross,9997,public,access,6.0,0.428571,1.2857,high,extreme,tight,agree,1,-59982,0.0,-24.0
access,25930,1,593000,1593000,ASH_COATED_OSMIUM,SELL,10002,8,aggressive_cross,10002,public,access,6.0,-0.111111,-0.3333,low,mild,tight,agree,0,80016,0.0,24.0
access,25931,1,593100,1593100,ASH_COATED_OSMIUM,BUY,10002,4,passive_resting_fill,10002,public,access,9.0,0.466667,2.1,high,extreme,normal,agree,1,-40008,0.0,-16.0
access,25950,1,595000,1595000,ASH_COATED_OSMIUM,SELL,10006,2,passive_resting_fill,10006,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20012,0.0,10.0
access,25950,1,595000,1595000,ASH_COATED_OSMIUM,SELL,10008,2,passive_resting_fill,10008,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20016,0.0,14.0
access,25971,1,597100,1597100,ASH_COATED_OSMIUM,SELL,10002,6,aggressive_cross,10002,public,access,7.0,-0.294118,-1.0294,high,strong,tight,agree,0,60012,0.0,3.0
access,25986,1,598600,1598600,ASH_COATED_OSMIUM,BUY,9998,8,aggressive_cross,9998,access,access,7.0,0.388889,1.3611,high,extreme,tight,agree,1,-79984,0.0,32.0
access,26006,1,600600,1600600,ASH_COATED_OSMIUM,BUY,9994,6,passive_resting_fill,9994,access,access,15.0,-0.153846,-1.1538,high,strong,normal,agree,2,-59964,0.0,39.0
access,26013,1,601300,1601300,ASH_COATED_OSMIUM,SELL,9999,2,aggressive_cross,9999,public,access,10.0,-0.714286,-3.5714,high,extreme,normal,agree,0,19998,0.0,-7.0
access,26031,1,603100,1603100,ASH_COATED_OSMIUM,BUY,9993,2,passive_resting_fill,9993,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,-19986,0.0,32.0
access,26067,1,606700,1606700,ASH_COATED_OSMIUM,SELL,10001,4,aggressive_cross,10001,public,access,11.0,-0.411765,-2.2647,high,extreme,normal,agree,0,40004,0.0,-2.0
access,26074,1,607400,1607400,ASH_COATED_OSMIUM,BUY,9995,3,passive_resting_fill,9995,public,access,17.0,0.393939,3.3485,high,extreme,wide,agree,1,-29985,0.0,15.0
access,26074,1,607400,1607400,ASH_COATED_OSMIUM,BUY,9993,3,passive_resting_fill,9993,access,access,17.0,0.393939,3.3485,high,extreme,wide,agree,1,-29979,0.0,21.0
access,26078,1,607800,1607800,ASH_COATED_OSMIUM,SELL,10009,5,passive_resting_fill,10009,access,access,15.0,-0.463415,-3.4756,high,extreme,normal,agree,1,50045,0.0,20.0
access,26083,1,608300,1608300,ASH_COATED_OSMIUM,SELL,10000,3,aggressive_cross,10000,public,access,10.0,-0.571429,-2.8571,high,extreme,normal,agree,0,30000,0.0,1.5
access,26097,1,609700,1609700,ASH_COATED_OSMIUM,BUY,9998,6,aggressive_cross,9998,public,access,5.0,0.555556,1.3889,high,extreme,tight,agree,1,-59988,0.0,24.0
access,26119,1,611900,1611900,ASH_COATED_OSMIUM,BUY,9993,5,passive_resting_fill,9993,public,access,18.0,0.395349,3.5581,high,extreme,wide,agree,1,-49965,0.0,45.0
access,26119,1,611900,1611900,ASH_COATED_OSMIUM,BUY,9991,5,passive_resting_fill,9991,public,access,18.0,0.395349,3.5581,high,extreme,wide,agree,1,-49955,0.0,55.0
access,26156,1,615600,1615600,ASH_COATED_OSMIUM,SELL,10007,5,passive_resting_fill,10007,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50035,0.0,30.0
access,26156,1,615600,1615600,ASH_COATED_OSMIUM,SELL,10009,5,passive_resting_fill,10009,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50045,0.0,40.0
access,26187,1,618700,1618700,ASH_COATED_OSMIUM,BUY,9999,4,aggressive_cross,9999,public,access,6.0,0.5,1.5,high,extreme,tight,agree,1,-39996,0.0,6.0
access,26207,1,620700,1620700,ASH_COATED_OSMIUM,SELL,10008,8,passive_resting_fill,10008,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,80064,0.0,60.0
access,26229,1,622900,1622900,ASH_COATED_OSMIUM,SELL,10008,4,passive_resting_fill,10008,public,access,17.0,-0.414634,-3.5244,high,extreme,wide,agree,1,40032,0.0,22.0
access,26229,1,622900,1622900,ASH_COATED_OSMIUM,SELL,10010,4,passive_resting_fill,10010,public,access,17.0,-0.414634,-3.5244,high,extreme,wide,agree,1,40040,0.0,30.0
access,26245,1,624500,1624500,ASH_COATED_OSMIUM,BUY,9995,6,passive_resting_fill,9995,public,access,15.0,-0.285714,-2.1429,high,extreme,normal,agree,2,-59970,0.0,42.0
access,26260,1,626000,1626000,ASH_COATED_OSMIUM,BUY,9998,5,aggressive_cross,9998,public,access,8.0,0.705882,2.8235,high,extreme,tight,agree,0,-49990,0.0,10.0
access,26289,1,628900,1628900,ASH_COATED_OSMIUM,SELL,10004,6,passive_resting_fill,10004,public,access,14.0,-0.153846,-1.0769,high,strong,normal,agree,2,60024,0.0,42.0
access,26289,1,628900,1628900,ASH_COATED_OSMIUM,SELL,10006,6,passive_resting_fill,10006,public,access,14.0,-0.153846,-1.0769,high,strong,normal,agree,2,60036,0.0,54.0
access,26323,1,632300,1632300,ASH_COATED_OSMIUM,SELL,10004,5,passive_resting_fill,10004,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50020,0.0,70.0
access,26327,1,632700,1632700,ASH_COATED_OSMIUM,BUY,9999,4,aggressive_cross,9999,public,access,10.0,0.578947,2.8947,high,extreme,normal,agree,0,-39996,0.0,-4.0
access,26337,1,633700,1633700,ASH_COATED_OSMIUM,BUY,9997,8,aggressive_cross,9997,access,access,9.0,0.071429,0.3214,low,mild,normal,agree,1,-79976,0.0,-20.0
access,26342,1,634200,1634200,ASH_COATED_OSMIUM,BUY,9990,2,passive_resting_fill,9990,public,access,17.0,-0.052632,-0.4474,medium,mild,wide,agree,1,-19980,0.0,18.0
access,26342,1,634200,1634200,ASH_COATED_OSMIUM,BUY,9988,2,passive_resting_fill,9988,public,access,17.0,-0.052632,-0.4474,medium,mild,wide,agree,1,-19976,0.0,22.0
access,26391,1,639100,1639100,ASH_COATED_OSMIUM,SELL,10000,8,passive_resting_fill,10000,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,80000,0.0,60.0
access,26391,1,639100,1639100,ASH_COATED_OSMIUM,SELL,10002,7,passive_resting_fill,10002,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,70014,0.0,66.5
access,26392,1,639200,1639200,ASH_COATED_OSMIUM,BUY,9991,9,aggressive_cross,9991,public,access,5.0,0.181818,0.4545,medium,mild,tight,agree,0,-89919,0.0,18.0
access,26406,1,640600,1640600,ASH_COATED_OSMIUM,BUY,9995,3,passive_resting_fill,9995,public,access,10.0,-0.647059,-3.2353,high,extreme,normal,agree,0,-29985,0.0,0.0
access,26406,1,640600,1640600,ASH_COATED_OSMIUM,BUY,9993,3,passive_resting_fill,9993,public,access,10.0,-0.647059,-3.2353,high,extreme,normal,agree,0,-29979,0.0,6.0
access,26431,1,643100,1643100,ASH_COATED_OSMIUM,SELL,10000,6,passive_resting_fill,10000,public,access,16.0,0.666667,5.3333,high,extreme,normal,agree,2,60000,0.0,54.0
access,26431,1,643100,1643100,ASH_COATED_OSMIUM,SELL,10002,5,passive_resting_fill,10002,access,access,16.0,0.666667,5.3333,high,extreme,normal,agree,2,50010,0.0,55.0
access,26432,1,643200,1643200,ASH_COATED_OSMIUM,BUY,9994,3,aggressive_cross,9994,public,access,9.0,0.666667,3.0,high,extreme,normal,agree,0,-29982,0.0,-7.5
access,26445,1,644500,1644500,ASH_COATED_OSMIUM,SELL,9997,6,passive_resting_fill,9997,public,access,11.0,-0.555556,-3.0556,high,extreme,normal,agree,0,59982,0.0,30.0
access,26445,1,644500,1644500,ASH_COATED_OSMIUM,SELL,9999,6,passive_resting_fill,9999,public,access,11.0,-0.555556,-3.0556,high,extreme,normal,agree,0,59994,0.0,42.0
access,26457,1,645700,1645700,ASH_COATED_OSMIUM,SELL,9997,8,passive_resting_fill,9997,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,79976,0.0,52.0
access,26457,1,645700,1645700,ASH_COATED_OSMIUM,SELL,9999,7,passive_resting_fill,9999,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,69993,0.0,59.5
access,26458,1,645800,1645800,ASH_COATED_OSMIUM,BUY,9984,2,passive_resting_fill,9984,public,access,0.0,0.0,0.0,low,mild,tight,agree,1,-19968,0.0,16.0
access,26458,1,645800,1645800,ASH_COATED_OSMIUM,BUY,9982,2,passive_resting_fill,9982,public,access,0.0,0.0,0.0,low,mild,tight,agree,1,-19964,0.0,20.0
access,26466,1,646600,1646600,ASH_COATED_OSMIUM,BUY,9993,4,aggressive_cross,9993,public,access,9.0,0.555556,2.5,high,extreme,normal,agree,0,-39972,0.0,-2.0
access,26477,1,647700,1647700,ASH_COATED_OSMIUM,SELL,9999,5,passive_resting_fill,9999,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,49995,0.0,37.5
access,26477,1,647700,1647700,ASH_COATED_OSMIUM,SELL,10001,5,passive_resting_fill,10001,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,50005,0.0,47.5
access,26505,1,650500,1650500,ASH_COATED_OSMIUM,BUY,9998,4,aggressive_cross,9998,public,access,9.0,0.555556,2.5,high,extreme,normal,agree,0,-39992,0.0,-8.0
access,26515,1,651500,1651500,ASH_COATED_OSMIUM,BUY,9999,2,aggressive_cross,9999,public,access,10.0,0.764706,3.8235,high,extreme,normal,agree,0,-19998,0.0,-2.0
access,26539,1,653900,1653900,ASH_COATED_OSMIUM,BUY,9990,6,passive_resting_fill,9990,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-59940,0.0,51.0
access,26554,1,655400,1655400,ASH_COATED_OSMIUM,BUY,9996,9,aggressive_cross,9996,public,access,5.0,0.217391,0.5435,medium,strong,tight,agree,0,-89964,0.0,27.0
access,26563,1,656300,1656300,ASH_COATED_OSMIUM,BUY,9992,3,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-29976,0.0,19.5
access,26584,1,658400,1658400,ASH_COATED_OSMIUM,SELL,10005,9,passive_resting_fill,10005,public,access,6.0,-0.238095,-0.7143,medium,strong,tight,agree,0,90045,0.0,45.0
access,26584,1,658400,1658400,ASH_COATED_OSMIUM,SELL,10007,7,passive_resting_fill,10007,public,access,6.0,-0.238095,-0.7143,medium,strong,tight,agree,0,70049,0.0,49.0
access,26594,1,659400,1659400,ASH_COATED_OSMIUM,BUY,10000,5,aggressive_cross,10000,public,access,8.0,0.333333,1.3333,high,extreme,tight,agree,1,-50000,0.0,-15.0
access,26648,1,664800,1664800,ASH_COATED_OSMIUM,BUY,9997,7,aggressive_cross,9997,public,access,6.0,0.176471,0.5294,medium,strong,tight,agree,0,-69979,0.0,21.0
access,26668,1,666800,1666800,ASH_COATED_OSMIUM,BUY,9992,4,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-39968,0.0,22.0
access,26672,1,667200,1667200,ASH_COATED_OSMIUM,BUY,9993,5,passive_resting_fill,9993,public,access,15.0,0.3125,2.3438,high,extreme,normal,agree,1,-49965,0.0,30.0
access,26672,1,667200,1667200,ASH_COATED_OSMIUM,BUY,9991,5,passive_resting_fill,9991,public,access,15.0,0.3125,2.3438,high,extreme,normal,agree,1,-49955,0.0,40.0
access,26722,1,672200,1672200,ASH_COATED_OSMIUM,BUY,9995,8,aggressive_cross,9995,access,access,10.0,0.038462,0.1923,low,mild,normal,agree,2,-79960,0.0,-8.0
access,26736,1,673600,1673600,ASH_COATED_OSMIUM,BUY,9986,10,passive_resting_fill,9986,public,access,16.0,0.04,0.32,low,mild,normal,agree,2,-99860,0.0,25.0
access,26736,1,673600,1673600,ASH_COATED_OSMIUM,BUY,9984,5,passive_resting_fill,9984,access,access,16.0,0.04,0.32,low,mild,normal,agree,2,-49920,0.0,22.5
access,26741,1,674100,1674100,ASH_COATED_OSMIUM,BUY,9993,2,aggressive_cross,9993,public,access,9.0,0.75,3.375,high,extreme,normal,agree,0,-19986,0.0,-8.0
access,26772,1,677200,1677200,ASH_COATED_OSMIUM,BUY,9985,4,passive_resting_fill,9985,public,access,18.0,0.317073,2.8537,high,extreme,wide,agree,0,-39940,0.0,20.0
access,26772,1,677200,1677200,ASH_COATED_OSMIUM,BUY,9983,4,passive_resting_fill,9983,public,access,18.0,0.317073,2.8537,high,extreme,wide,agree,0,-39932,0.0,28.0
access,26793,1,679300,1679300,ASH_COATED_OSMIUM,BUY,9988,6,aggressive_cross,9988,public,access,5.0,0.25,0.625,medium,strong,tight,agree,1,-59928,0.0,27.0
access,26796,1,679600,1679600,ASH_COATED_OSMIUM,SELL,10000,5,passive_resting_fill,10000,public,access,17.0,-0.428571,-3.6429,high,extreme,wide,agree,2,50000,0.0,40.0
access,26833,1,683300,1683300,ASH_COATED_OSMIUM,SELL,10001,4,passive_resting_fill,10001,public,access,18.0,-0.333333,-3.0,high,extreme,wide,agree,0,40004,0.0,30.0
access,26833,1,683300,1683300,ASH_COATED_OSMIUM,SELL,10003,4,passive_resting_fill,10003,public,access,18.0,-0.333333,-3.0,high,extreme,wide,agree,0,40012,0.0,38.0
access,26854,1,685400,1685400,ASH_COATED_OSMIUM,SELL,10002,7,passive_resting_fill,10002,public,access,18.0,-0.317073,-2.8537,high,extreme,wide,agree,1,70014,0.0,45.5
access,26854,1,685400,1685400,ASH_COATED_OSMIUM,SELL,10004,6,passive_resting_fill,10004,public,access,18.0,-0.317073,-2.8537,high,extreme,wide,agree,1,60024,0.0,51.0
access,26895,1,689500,1689500,ASH_COATED_OSMIUM,SELL,10003,6,passive_resting_fill,10003,public,access,18.0,0.04,0.36,medium,mild,wide,agree,1,60018,0.0,36.0
access,26896,1,689600,1689600,ASH_COATED_OSMIUM,BUY,9993,8,aggressive_cross,9993,public,access,5.0,0.090909,0.2273,low,mild,tight,agree,1,-79944,0.0,28.0
access,26907,1,690700,1690700,ASH_COATED_OSMIUM,BUY,9990,5,passive_resting_fill,9990,public,access,19.0,0.463415,4.4024,high,extreme,wide,agree,0,-49950,0.0,30.0
access,26907,1,690700,1690700,ASH_COATED_OSMIUM,BUY,9988,5,passive_resting_fill,9988,public,access,19.0,0.463415,4.4024,high,extreme,wide,agree,0,-49940,0.0,40.0
access,26912,1,691200,1691200,ASH_COATED_OSMIUM,BUY,9990,4,passive_resting_fill,9990,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-39960,0.0,-4.0
access,26912,1,691200,1691200,ASH_COATED_OSMIUM,BUY,9988,4,passive_resting_fill,9988,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-39952,0.0,4.0
access,26954,1,695400,1695400,ASH_COATED_OSMIUM,SELL,9998,3,aggressive_cross,9998,public,access,9.0,-0.76,-3.42,high,extreme,normal,agree,1,29994,0.0,-13.5
access,26960,1,696000,1696000,ASH_COATED_OSMIUM,SELL,9998,5,aggressive_cross,9998,public,access,10.0,-0.5,-2.5,high,extreme,normal,agree,0,49990,0.0,-15.0
access,26976,1,697600,1697600,ASH_COATED_OSMIUM,SELL,9999,4,aggressive_cross,9999,public,access,13.0,-0.75,-4.875,high,extreme,normal,agree,0,39996,0.0,-22.0
access,26981,1,698100,1698100,ASH_COATED_OSMIUM,SELL,9999,4,aggressive_cross,9999,public,access,11.0,-0.5,-2.75,high,extreme,normal,agree,1,39996,0.0,-2.0
access,26992,1,699200,1699200,ASH_COATED_OSMIUM,SELL,9999,2,aggressive_cross,9999,public,access,11.0,-0.75,-4.125,high,extreme,normal,agree,0,19998,0.0,2.0
access,26999,1,699900,1699900,ASH_COATED_OSMIUM,SELL,10009,6,passive_resting_fill,10009,public,access,11.0,-0.333333,-1.8333,high,extreme,normal,agree,0,60054,0.0,45.0
